"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YOR190W","NC_001147.6","690695","692032","+",1338,1285,0.0297295801975387,26.5012004451366
"YOR191W","NC_001147.6","692475","697334","+",4860,2847,0.0181339728158654,16.1647774797605
"YOR192C","NC_001147.6","698768","700567","-",1800,3172,0.0545509647995075,48.6271936240467
"YOR192C-C","NC_001147.6","703988","704224","-",237,28,0.0036572230459229,3.26007970407196
"YOR192C-B","NC_001147.6","704419","709732","-",5314,57,0.00033204356502616,0.295986455738939
"YOR192C-A","NC_001147.6","708416","709732","-",1317,0,0,0
"YNCO0023W","NC_001147.6","710201","710272","+",72,9,0.00386947259769521,3.44928075832614
"YOR193W","NC_001147.6","710446","711576","+",1131,1590,0.0435187369077657,38.7929719238802
"YOR194C","NC_001147.6","711683","712543","-",861,3546,0.12749035848016,113.645989026941
"YOR195W","NC_001147.6","712866","715331","+",2466,1915,0.0240390592849516,21.4286217427236
"YOR196C","NC_001147.6","715593","716837","-",1245,4049,0.100674663762685,89.7422508624099
"YOR197W","NC_001147.6","717086","718384","+",1299,4290,0.102232717130793,91.1311128758685
"YOR198C","NC_001147.6","718653","720065","-",1413,7267,0.159204287996892,141.916055319213
"YOR201C","NC_001147.6","720470","721708","-",1239,11978,0.299264198709883,266.76665002893
"YOR202W","NC_001147.6","721946","722608","+",663,514717,24.0323780038357,21422.665991956
"YOR204W","NC_001147.6","722911","724725","+",1815,3837,0.0654420555696155,58.335604494534
"YOR205C","NC_001147.6","725564","727234","-",1671,2033,0.0376619403524326,33.5721737004287
"YOR206W","NC_001147.6","727512","729644","+",2133,3747,0.0543794236233059,48.4742803617367
"YOR207C","NC_001147.6","730008","733457","-",3450,3165,0.0283985641083022,25.3147213915414
"YOR208W","NC_001147.6","733925","736177","+",2253,1949,0.0267788800458338,23.8709212533605
"YOR209C","NC_001147.6","736437","737726","-",1290,9727,0.23341618578469,208.069171697602
"YOR210W","NC_001147.6","738320","738532","+",213,3044,0.442391533798468,394.351572895578
"YOR211C","NC_001147.6","738924","741569","-",2646,2140,0.0250360434136591,22.3173418679303
"YOR212W","NC_001147.6","742910","744181","+",1272,5486,0.133508972773308,119.011032957089
"YOR213C","NC_001147.6","744535","745281","-",747,1865,0.0772858516166164,68.8932649454163
"YOR214C","NC_001147.6","745593","746303","-",711,380,0.0165445804458417,14.7479796136589
"YOR215C","NC_001147.6","746725","747282","-",558,2074,0.115057866202435,102.563559752952
"YOR216C","NC_001147.6","747525","748979","-",1455,2291,0.0487420575742665,43.4490843564271
"YOR217W","NC_001147.6","749301","751886","+",2586,3453,0.0413342270064704,36.8456812327925
"YOR219C","NC_001147.6","752214","755009","-",2796,2628,0.029095776786103,25.9362226978
"YOR220W","NC_001147.6","755328","756125","+",798,3726,0.144537893724434,128.842306822288
"YOR221C","NC_001147.6","756476","757558","-",1083,6283,0.179589261911867,160.087394308869
"YOR222W","NC_001147.6","758330","759253","+",924,7453,0.249689863814912,222.575666595712
"YNCO0024C","NC_001147.6","759326","759529","-",204,187,0.0283761323830982,25.2947255610584
"YOR223W","NC_001147.6","759782","760660","+",879,1641,0.0577911675341782,51.5155378786184
"YOR224C","NC_001147.6","760825","761265","-",441,4634,0.325281379006251,289.958585652305
"YOR226C","NC_001147.6","761614","762084","-",471,6840,0.449548918356437,400.731726317636
"YOR227W","NC_001147.6","762825","766565","+",3741,5710,0.0472487324947118,42.1179216894782
"YOR228C","NC_001147.6","766869","767777","-",909,1647,0.0560881968616414,49.9974953484106
"YOR229W","NC_001147.6","768409","769812","+",1404,2575,0.0567743130431063,50.6091051435317
"YOR230W","NC_001147.6","770800","772113","+",1314,34059,0.802376664870021,715.24537806898
"YOR231W","NC_001147.6","772601","774127","+",1527,2669,0.0541067314381061,48.2312002303731
"YOR232W","NC_001147.6","774573","775259","+",687,3968,0.178795543145905,159.379866655466
"YOR233W","NC_001147.6","775846","778248","+",2403,3038,0.0391359392485994,34.886108843262
"YOR234C","NC_001147.6;NC_001147.6","778555;779387","778859;779405","-;-",324,8695,0.830742326838514,740.530770213476
"YOR235W","NC_001147.6","779870","780184","+",315,56,0.00550324991672207,4.90564374517495
"YNCO0025W","NC_001147.6","780107","780596","+",490,601,0.0379682127545277,33.8451875225145
"YOR236W","NC_001147.6","780906","781541","+",636,2053,0.0999248709819907,89.0738792055794
"YOR237W","NC_001147.6","781994","783298","+",1305,5221,0.12384684403106,110.398129282579
"YOR238W","NC_001147.6","783677","784588","+",912,2079,0.0705669607948099,62.9039885663162
"YOR239W","NC_001147.6","784857","786744","+",1888,5379,0.0881944623008581,78.6172932162555
"YOR241W","NC_001147.6","786995","788641","+",1647,3834,0.0720609978849468,64.2357859255491
"YOR242C","NC_001147.6","788742","789857","-",1116,549,0.0152282469973811,13.5745887908319
"YOR243C","NC_001147.6","790211","792241","-",2031,3224,0.0491390631411889,43.8029784927365
"YOR244W","NC_001147.6","792531","793868","+",1338,2212,0.0511765224879031,45.6191870697604
"YOR245C","NC_001147.6","794076","795332","-",1257,2137,0.0526272900001569,46.9124135595415
"YOR246C","NC_001147.6","795801","796793","-",993,5667,0.176663051046435,157.478945074999
"YOR247W","NC_001147.6","797676","798308","+",633,14660,0.716922189980559,639.070532917045
"YOR249C","NC_001147.6","798674","800731","-",2058,1613,0.0242622324590179,21.6275602067252
"YOR250C","NC_001147.6","800970","802307","-",1338,1347,0.0311640035222448,27.7798575872365
"YOR251C","NC_001147.6","802550","803464","-",915,3861,0.130623245461868,116.438671107298
"YOR252W","NC_001147.6","803667","804203","+",537,1903,0.109699908430748,97.7874306606278
"YOR253W","NC_001147.6","804377","804907","+",531,1731,0.100912347519554,89.9541241832399
"YOR254C","NC_001147.6","805032","807023","-",1992,5553,0.086293900943781,76.9231166706227
"YOR255W","NC_001147.6","807271","808107","+",837,286,0.010577483038861,9.42885827365616
"YOR256C","NC_001147.6","808254","810683","-",2430,2748,0.0350067841924821,31.2053449345851
"YOR257W","NC_001147.6","811008","811493","+",486,1706,0.108663707846387,96.8637526535703
"YOR258W","NC_001147.6","811671","812324","+",654,644,0.0304824508001922,27.1723156986182
"YOR259C","NC_001147.6","812395","813708","-",1314,8390,0.197655251717886,176.191571155898
"YOR260W","NC_001147.6","813984","815720","+",1737,3612,0.0643709154766843,57.3807811126034
"YOR261C","NC_001147.6","815915","816931","-",1017,7226,0.21994736669377,196.062951895101
"YOR262W","NC_001147.6","817292","818335","+",1044,3133,0.0928969934757018,82.8091694700061
"YOR264W","NC_001147.6","818866","820158","+",1293,5175,0.123894946283512,110.441008039213
"YOR265W","NC_001147.6","820454","820774","+",321,1424,0.13732408670699,122.411857940347
"YOR266W","NC_001147.6","821023","822294","+",1272,1351,0.0328783489275863,29.3080396509347
"YOR267C","NC_001147.6","822588","824867","-",2280,3491,0.0473976450475578,42.2506636046195
"YOR268C","NC_001147.6","825534","825932","-",399,16,0.00124133456768167,1.10653618312217
"YOR269W","NC_001147.6","826385","827869","+",1485,1551,0.0323315932607422,28.8206570029029
"YOR270C","NC_001147.6","828052","830574","-",2523,18166,0.222886529400654,198.682946510512
"YOR271C","NC_001147.6","831059","832042","-",984,5897,0.185514470801696,165.369175868693
"YNCO0026W","NC_001147.6","832332","832521","+",190,99,0.0161295910388137,14.3780545294437
"YOR272W","NC_001147.6","832813","834195","+",1383,2747,0.0614862833022052,54.8093954772055
"YOR273C","NC_001147.6","834452","836431","-",1980,3684,0.0575965133329662,51.3420214693879
"YOR274W","NC_001147.6","837674","838960","+",1287,2106,0.0506549140061918,45.1542208362695
"YOR275C","NC_001147.6","839084","841069","-",1986,3302,0.0514682719741775,45.8792550412605
"YOR276W","NC_001147.6","841333","841818","+",486,4883,0.311022793325855,277.248361200108
"YNCO0027C","NC_001147.6","841958","842182","-",225,532,0.0731932238924035,65.2450618108269
"YNCO0028W","NC_001147.6","842403","842606","+",204,74,0.011229057734488,10.0096774947504
"YOR278W","NC_001147.6","842817","843644","+",828,1114,0.0416482364621494,37.1255919301963
"YOR279C","NC_001147.6","843698","844630","-",933,1108,0.0367620633504505,32.7700156932507
"YOR280C","NC_001147.6","844992","845792","-",801,1455,0.0562305381238105,50.1243795591963
"YOR281C","NC_001147.6","846269","847129","-",861,2324,0.083555440808768,74.482030033449
"YOR283W","NC_001147.6","847453","848145","+",693,3962,0.176979514367312,157.761043168695
"YOR284W","NC_001147.6","848478","849209","+",732,871,0.0368339959846177,32.8341370546674
"YOR285W","NC_001147.6","849635","850054","+",420,8804,0.648892128573497,578.427958024825
"YOR286W","NC_001147.6","850280","850729","+",450,2698,0.185597103441452,165.442835306025
"YOR287C","NC_001147.6","850937","851839","-",903,1502,0.0514901248437493,45.8987348749135
"YOR288C","NC_001147.6","852121","853077","-",957,1906,0.0616527880560674,54.9578192298401
"YOR289W","NC_001147.6","853357","854112","+",756,3043,0.124601112325783,111.07049045065
"YNCO0029C","NC_001147.6","854187","854259","-",73,12,0.0050886214983389,4.53604044930561
"YOR290C","NC_001147.6","855147","860258","-",5112,4811,0.0291330714671544,25.9694674934383
"YOR291W","NC_001147.6","861175","865593","+",4419,2359,0.0165251610915827,14.7306690362369
"YOR292C","NC_001147.6","865653","866582","-",930,2403,0.0799857432452609,71.2999712882384
"YOR293W","NC_001147.6;NC_001147.6","867098;867587","867149;867852","+;+",318,18162,1.76798393256202,1575.99590270992
"YOR293C-A","NC_001147.6","867998","868147","-",150,11,0.00227009059064785,2.02357804488467
"YOR294W","NC_001147.6","868340","868951","+",612,2747,0.138946944129003,123.858486838195
"YOR295W","NC_001147.6","869208","869894","+",687,996,0.0448791232291636,40.0056318520272
"YOR296W","NC_001147.6","870202","874071","+",3870,1407,0.0112544660360871,10.0323266707284
"YOR297C","NC_001147.6","874743","875321","-",579,1168,0.0624462037182453,55.6650766939541
"YOR298W","NC_001147.6","875599","877038","+",1440,966,0.0207661696076309,18.5111400696836
"YOR298C-A","NC_001147.6","877230","877685","-",456,11484,0.779596900209329,694.939302256446
"YOR299W","NC_001147.6","878435","880675","+",2241,3842,0.0530709994479071,47.307939932134
"YOR301W","NC_001147.6","880965","882272","+",1308,1362,0.0322337717312591,28.7334580601847
"YOR302W","NC_001147.6","882765","882842","+",78,3417,1.35610131962303,1208.84024114876
"YOR303W","NC_001147.6","882899","884134","+",1236,53608,1.34261933344495,1196.82228409287
"YOR304W","NC_001147.6","884514","887876","+",3363,3594,0.0330820922179401,29.4896581514699
"YOR304C-A","NC_001147.6","888520","888750","-",231,943,0.126369269597457,112.646640869318
"YOR305W","NC_001147.6","889022","889750","+",729,1969,0.0836103324539025,74.5309609124189
"YOR306C","NC_001147.6","889867","891432","-",1566,7211,0.1425428705082,127.063926172617
"YOR307C","NC_001147.6","892731","894092","-",1362,2431,0.0552522049045348,49.2522850131621
"YOR308C","NC_001147.6","894624","896387","-",1764,1156,0.0202862146164882,18.0833041116781
"YOR310C","NC_001147.6","896825","898360","-",1536,6310,0.127168604643004,113.359174922073
"YOR311C","NC_001147.6","899056","899928","-",873,3801,0.13477998024137,120.144019815786
"YOR312C","NC_001147.6;NC_001147.6","900250;901194","900767;901194","-;-",519,20658,1.23214743619557,1098.34669603856
"YOR313C","NC_001147.6","901858","902874","-",1017,711,0.0216416520508263,19.2915525598418
"YOR314W","NC_001147.6","903043","903372","+",330,70,0.00656637774154338,5.85332492322012
"YOR315W","NC_001147.6","904760","905800","+",1041,3817,0.113504529532393,101.178902244233
"YOR316C","NC_001147.6","906236","907555","-",1320,7378,0.173024053489668,154.23511172685
"YOR316C-A","NC_001147.6","907726","907935","-",210,87,0.0128245377523613,11.4319019418809
"YOR317W","NC_001147.6","909343","911445","+",2103,9198,0.135392901392679,120.690382938978
"YOR319W","NC_001147.6","912822","913463","+",642,2143,0.103330589119761,92.109765297108
"YOR320C","NC_001147.6","913619","915094","-",1476,3458,0.0725237736738755,64.6483081967035
"YOR321W","NC_001147.6","916030","918291","+",2262,2987,0.0408775053910365,36.4385557033428
"YOR322C","NC_001147.6","918606","921062","-",2457,3826,0.0482038328328266,42.9693062478008
"YOR323C","NC_001147.6","921535","922905","-",1371,10352,0.233737594931237,208.355678542332
"YOR324C","NC_001147.6","923232","925040","-",1809,2461,0.0421128670555131,37.5397675897872
"YOR326W","NC_001147.6","925721","930445","+",4725,7584,0.049686484962405,44.2909549564367
"YOR327C","NC_001147.6","930734","931081","-",348,5508,0.489955288921958,436.750308433572
"YOR328W","NC_001147.6","931803","936497","+",4695,1660,0.0109449618950782,9.75643204910993
"YOR329C","NC_001147.6","936731","939349","-",2619,2801,0.033106965242136,29.5118301766217
"YOR330C","NC_001147.6","939621","943385","-",3765,3044,0.0250277282069253,22.3099296219809
"YOR332W","NC_001147.6","943656","944357","+",702,17230,0.759783622316677,677.277577959651
"YOR334W","NC_001147.6","944596","946008","+",1413,2056,0.0450425232037443,40.1512879780243
"YOR335C","NC_001147.6","946233","949109","-",2877,10953,0.117851465728344,105.053798111773
"YOR336W","NC_001147.6","949773","953870","+",4098,2516,0.0190055501333356,16.9417089076595
"YOR337W","NC_001147.6","954344","956623","+",2280,5659,0.0768327909837094,68.489402846904
"YOR338W","NC_001147.6","956898","957989","+",1092,1473,0.04175628671359,37.2219088425964
"YOR339C","NC_001147.6","958362","958832","-",471,1005,0.0660521437058799,58.8794422440386
"YOR340C","NC_001147.6","959202","960182","-",981,1709,0.0539280625440253,48.0719332597706
"YOR341W","NC_001147.6","960987","965981","+",4995,4547,0.0281793664091613,25.119326699674
"YOR342C","NC_001147.6","966666","967625","-",960,1782,0.0574616680757738,51.2218192611432
"YOR343C","NC_001147.6","968148","968474","-",327,196,0.0185545352696822,16.5396704252458
"YOR343W-B","NC_001147.6","970578","975891","+",5314,434,0.00252819135476059,2.25365125948595
"YOR343W-A","NC_001147.6","970578","971894","+",1317,0,0,0
"YNCO0030W","NC_001147.6","976421","976493","+",73,2,0.000848103583056483,0.756006741550935
"YOR344C","NC_001147.6","977194","978069","-",876,3967,0.140184454749378,124.96161432219
"YNCO0031W","NC_001147.6;NC_001147.6","980683;980752","980718;980787","+;+",72,0,0,0
"YOR346W","NC_001147.6","981828","984785","+",2958,2331,0.0243941599059568,21.7451614541129
"YOR347C","NC_001147.6","984942","986462","-",1521,2194,0.0446528488065393,39.8039289087051
"YOR348C","NC_001147.6","986899","988782","-",1884,579,0.00951348039942898,8.48039727843242
"YOR349W","NC_001147.6","989789","992833","+",3045,1014,0.010308427491791,9.18901987242747
"YOR350C","NC_001147.6","992864","994855","-",1992,1959,0.0304429591119876,27.1371124721322
"YOR351C","NC_001147.6","995018","996511","-",1494,195,0.00404041315421989,3.60165862315179
"YOR352W","NC_001147.6","997213","998244","+",1032,1311,0.0393246401207629,35.0543184043843
"YOR353C","NC_001147.6","998453","1000828","-",2376,2320,0.0302261832547235,26.9438766306958
"YOR354C","NC_001147.6","1001147","1003225","-",2079,2654,0.0395173844128257,35.2261323043678
"YOR355W","NC_001147.6","1005137","1006705","+",1569,3959,0.078109583246783,69.627546321036
"YOR356W","NC_001147.6","1007221","1009116","+",1896,1144,0.0186779605559634,16.6496927743675
"YOR357C","NC_001147.6","1009224","1009712","-",489,2301,0.145663091162318,129.845317380915
"YOR358W","NC_001147.6","1010161","1010889","+",729,1719,0.0729944954231886,65.0679135644734
"YOR359W","NC_001147.6","1011189","1012760","+",1572,1489,0.0293213470634512,26.1372979600388
"YOR360C","NC_001147.6","1013241","1014821","-",1581,4976,0.0974294529848518,86.8494423956021
"YOR361C","NC_001147.6","1015361","1017652","-",2292,7524,0.10161923848188,90.5842527945755
"YOR362C","NC_001147.6","1017880","1018746","-",867,8519,0.304166431924018,271.136542377674
"YOR363C","NC_001147.6","1020222","1023212","-",2991,2505,0.0259258545161524,23.1105270467589
"YOR365C","NC_001147.6","1023461","1025572","-",2112,984,0.0144225796823185,12.8564100992156
"YOR367W","NC_001147.6","1026007","1026609","+",603,2441,0.125311875435808,111.704070727351
"YOR368W","NC_001147.6","1026843","1028048","+",1206,1346,0.0345493208391227,30.797558213645
"YOR369C","NC_001147.6","1028194","1028625","-",432,35733,2.56051600617487,2282.46572846792
"YOR370C","NC_001147.6","1029183","1030994","-",1812,5819,0.0994104240440989,88.6152968331117
"YOR371C","NC_001147.6","1031489","1034182","-",2694,1704,0.0195800484230813,17.4538215655167
"YOR372C","NC_001147.6","1034807","1036471","-",1665,2621,0.0487297906477316,43.4381495138634
"YOR373W","NC_001147.6","1036834","1039389","+",2556,1752,0.0212185164042629,18.9143658484739
"YOR374W","NC_001147.6","1039840","1041399","+",1560,8923,0.177063097380689,157.835549777149
"YOR375C","NC_001147.6","1041678","1043042","-",1365,40847,0.926337565995933,825.745178815225
"YOR376W","NC_001147.6","1043191","1043559","+",369,121,0.0101508115841977,9.04851971289893
"YOR376W-A","NC_001147.6","1045196","1045351","+",156,298,0.0591334786724703,52.7120854349328
"YOR377W","NC_001147.6","1046226","1047803","+",1578,4618,0.0905917589665727,80.7542638375164
"YOR378W","NC_001147.6","1049511","1051058","+",1548,809,0.0161777949950151,14.4210239456633
"YOR380W","NC_001147.6","1051290","1052930","+",1641,1752,0.0330496818581938,29.4607672813523
"YOR381W","NC_001147.6","1055545","1057680","+",2136,1999,0.0289703210591487,25.8243903966066
"YOR381W-A","NC_001147.6","1058423","1058590","+",168,42,0.00773894519539041,6.89856151665228
"YOR382W","NC_001147.6","1059531","1059992","+",462,33877,2.26988957908434,2023.39886146865
"YOR383C","NC_001147.6","1060441","1061055","-",615,88139,4.4364415647253,3954.6817139266
"YOR384W","NC_001147.6","1061564","1063648","+",2085,4487,0.0666180279937013,59.3838763073742
"YOR385W","NC_001147.6","1065043","1065915","+",873,1330,0.0471605824048992,42.0393439502751
"YOR386W","NC_001147.6","1066839","1068536","+",1698,2348,0.0428057557568355,38.1574144666656
"YOR387C","NC_001147.6","1069621","1070241","-",621,75836,3.78029402793963,3369.7862233613
"YOR388C","NC_001147.6","1071793","1072923","-",1131,56,0.00153273538794647,1.36629335077817
"YOR389W","NC_001147.6","1074213","1076087","+",1875,864,0.0142644237841436,12.7154285874935
"YOR390W","NC_001147.6","1076784","1077911","+",1128,152,0.00417134634645157,3.71837358344378
"YOR391C","NC_001147.6","1078545","1079258","-",714,70,0.00303488046878055,2.70531824182442
"YOR393W","NC_001147.6","1080276","1081589","+",1314,3,7.06752985880403e-05,0.0630005617959112
"YOR394W","NC_001147.6","1082718","1083212","+",495,1,6.25369308718417e-05,0.0557459516497154
"YOR394C-A","NC_001147.6","1084202","1084369","-",168,5,0.000921302999451239,0.821257323410986
"YOR396W","NC_001147.6","1085473","1090863","+",5391,6,3.44527332015155e-05,0.0307114591726312
"YPL283C","NC_001148.4;NC_001148.4","280;5989","5840;6007","-;-",5580,4,2.21905238577503e-05,0.0197808215531248
"YPL282C","NC_001148.4","7933","8427","-",495,1,6.25369308718417e-05,0.0557459516497154
"YPL281C","NC_001148.4","9557","10870","-",1314,0,0,0
"YPL280W","NC_001148.4","11887","12600","+",714,1,4.33554352682936e-05,0.0386474034546346
"YPL279C","NC_001148.4","13228","14355","-",1128,150,0.00411646021031405,3.66944761524057
"YPL278C","NC_001148.4","15053","15355","-",303,60,0.00612985758050726,5.4642071419028
"YPL277C","NC_001148.4","15405","16868","-",1464,753,0.0159219282298606,14.192942136719
"YPL276W","NC_001148.4","17948","18385","+",438,16,0.00113080477740864,1.00800898873458
"YPL275W","NC_001148.4","18369","19079","+",711,28,0.00121907434864096,1.08669323469065
"YPL274W","NC_001148.4","22938","24701","+",1764,32344,0.567592842176207,505.957083207713
"YPL273W","NC_001148.4","25087","26064","+",978,7568,0.239543301589835,213.530934797646
"YPL272C","NC_001148.4","26611","28164","-",1554,42582,0.848236201570436,756.124958821332
"YPL271W","NC_001148.4","30079","30267","+",189,3220,0.527394783685865,470.124192245933
"YPL270W","NC_001148.4","30482","32803","+",2322,4744,0.0632447131902362,56.3768748234253
"YPL269W","NC_001148.4","33013","34947","+",1935,1750,0.027996184169371,24.9560364943493
"YPL268W","NC_001148.4","35236","37845","+",2610,2757,0.0326992672853508,29.1484047531193
"YPL267W","NC_001148.4","38169","38798","+",630,1134,0.055720405406811,49.6696429198964
"YPL266W","NC_001148.4","39121","40077","+",957,2489,0.0805109073827659,71.7681070635215
"YPL265W","NC_001148.4","41043","42869","+",1827,42119,0.71364342131286,636.147810662019
"YPL264C","NC_001148.4","43283","44344","-",1062,2800,0.0816159945276578,72.7531911360692
"YPL263C","NC_001148.4","44551","46506","-",1956,2684,0.0424771552237789,37.8644971588849
"YPL262W","NC_001148.4","47336","48802","+",1467,10042,0.211900443495871,188.889856169658
"YPL261C","NC_001148.4","48996","49304","-",309,82,0.00821480266695163,7.32274491088009
"YPL260W","NC_001148.4","49303","50958","+",1656,2982,0.055742837132015,49.6896387503795
"YPL259C","NC_001148.4","51244","52671","-",1428,2566,0.0556250234492207,49.5846186322962
"YNCP0025W","NC_001148.4","52977","53465","+",489,436,0.0276006552571797,24.6034586606167
"YPL258C","NC_001148.4","53498","55153","-",1656,5309,0.0992416909234969,88.4648866954274
"YNCP0001C","NC_001148.4;NC_001148.4","56169;56239","56204;56274","-;-",72,29,0.0124683005925734,11.114349110162
"YPL257W-B","NC_001148.4","56748","62016","+",5269,4,2.35003080520491e-05,0.0209483743151331
"YPL257W-A","NC_001148.4","56748","58070","+",1323,0,0,0
"YPL257W","NC_001148.4","63279","63860","+",582,539,0.0286686698303466,25.5554959276672
"YPL256C","NC_001148.4","64977","66614","-",1638,2084,0.0393845220688489,35.1076976818153
"YPL255W","NC_001148.4","67725","68882","+",1158,1007,0.0269192325103908,23.996032633053
"YPL254W","NC_001148.4","69485","70951","+",1467,2446,0.0516140693876618,46.0092200947007
"YPL253C","NC_001148.4","71063","73006","-",1944,1263,0.0201117032546874,17.9277432006828
"YPL252C","NC_001148.4","73363","73881","-",519,4757,0.283731501306144,252.920671558496
"YPL250C","NC_001148.4","74309","74719","-",411,49704,3.74361588313075,3337.0910133692
"YPL249C-A","NC_001148.4;NC_001148.4","75699;76224","75985;76239","-;-",303,22161,2.26406289736035,2018.2049078618
"YPL249C","NC_001148.4","76669","79353","-",2685,2020,0.0232888928040054,20.759916966313
"YNCP0002W","NC_001148.4","79562","82648","+",3087,123,0.00123341789314288,1.09947919215838
"YPL248C","NC_001148.4","79711","82356","-",2646,0,0,0
"YPL247C","NC_001148.4","82625","84196","-",1572,2209,0.0434995672687466,38.7758839447453
"YPL246C","NC_001148.4","84509","85297","-",789,2797,0.109738046699655,97.8214274376498
"YPL245W","NC_001148.4","85586","86950","+",1365,1776,0.0402765323575483,35.9028432339178
"YPL244C","NC_001148.4","87014","88033","-",1020,3114,0.0945061777978264,84.2436100504125
"YPL243W","NC_001148.4","88517","90316","+",1800,6954,0.119592499752766,106.605770637333
"YPL242C","NC_001148.4","90622","95109","-",4488,3577,0.0246721987200637,21.9930076159226
"YPL241C","NC_001148.4;NC_001148.4","95372;96234","96153;96258","-;-",807,1402,0.0537794357568147,47.9394460785452
"YPL240C","NC_001148.4","96496","98625","-",2130,13114,0.190588783647605,169.892461463621
"YPL239W","NC_001148.4","99484","100086","+",603,2661,0.136605858473857,121.771623189464
"YPL237W","NC_001148.4","100496","101353","+",858,9593,0.346105833377064,308.521681255223
"YPL236C","NC_001148.4","101608","102702","-",1095,2031,0.0574166125729239,51.1816564029983
"YPL235W","NC_001148.4","103232","104647","+",1416,3319,0.0725580765635615,64.678886084093
"YPL234C","NC_001148.4","104946","105440","-",495,9604,0.600604684093168,535.384119643867
"YPL233W","NC_001148.4","106172","106822","+",651,1412,0.0671421850438787,59.8511143564548
"YPL232W","NC_001148.4","107275","108147","+",873,5344,0.189493347647956,168.915980503962
"YPL231W","NC_001148.4","108652","114315","+",5664,22492,0.122926804614916,109.577998328067
"YPL230W","NC_001148.4","115312","116487","+",1176,1720,0.0452754616873181,40.3589313219113
"YPL229W","NC_001148.4","117067","117687","+",621,1799,0.0896770525378895,79.9388867533491
"YPL228W","NC_001148.4","118382","120031","+",1650,2523,0.047334202976897,42.1941108036696
"YPL227C","NC_001148.4","120163","121167","-",1005,1481,0.0456174242164107,40.6637596265155
"YPL226W","NC_001148.4","121767","125357","+",3591,9708,0.0836866387712059,74.598981012153
"YPL225W","NC_001148.4","126006","126446","+",441,8220,0.576998907084891,514.341729404823
"YPL224C","NC_001148.4","126634","128088","-",1455,2981,0.0634221185634607,56.5350154807985
"YPL223C","NC_001148.4","128632","129138","-",507,932,0.0569049066832652,50.7255174242203
"YPL222W","NC_001148.4","130162","132228","+",2067,3022,0.0452580404072953,40.3434018448441
"YPL221W","NC_001148.4","133043","135424","+",2382,8288,0.107708442954485,96.012221410603
"YPL220W","NC_001148.4","135790","136443","+",654,2210,0.104605925882647,93.2466113260033
"YPL219W","NC_001148.4","136750","138228","+",1479,1172,0.0245302062717987,21.8664343408153
"YPL218W","NC_001148.4;NC_001148.4","138698;138865","138725;139409","+;+",573,8821,0.476546147075315,424.797285433785
"YPL217C","NC_001148.4","139620","143171","-",3552,3821,0.0333001234139491,29.6840130125319
"YPL216W","NC_001148.4","143821","147129","+",3309,1939,0.0181393952660768,16.1696110979616
"YPL215W","NC_001148.4","147416","148423","+",1008,2647,0.081289634651581,72.4622711689626
"YPL214C","NC_001148.4","148569","150191","-",1623,10577,0.201737087693517,179.830154434088
"YPL213W","NC_001148.4","150614","151330","+",717,2140,0.092392427995177,82.359395512613
"YPL212C","NC_001148.4","151515","153149","-",1635,7033,0.133157190358852,118.697451123218
"YPL211W","NC_001148.4","153495","154040","+",546,1936,0.109762621965391,97.8433340383796
"YPL210C","NC_001148.4","154290","156212","-",1923,5664,0.091177089103882,81.2760320963464
"YPL209C","NC_001148.4","156490","157593","-",1104,516,0.0144684627565995,12.8973106615673
"YPL208W","NC_001148.4","157842","159593","+",1752,2074,0.0366451423178989,32.66579129118
"YPL207W","NC_001148.4","159909","162341","+",2433,5489,0.0698381753842959,62.2543430577959
"YPL206C","NC_001148.4","162632","163597","-",966,7615,0.244025124898128,217.526070183466
"YPL204W","NC_001148.4","164276","165760","+",1485,8997,0.187548255684653,167.182108997496
"YPL203W","NC_001148.4","166256","167398","+",1143,2767,0.0749384474388286,66.800768911905
"YPL202C","NC_001148.4","168088","169338","-",1251,2556,0.0632477823162842,56.3796106684676
"YPL201C","NC_001148.4","169770","171155","-",1386,70,0.00156342327179604,1.39364879124288
"YPL200W","NC_001148.4","171484","171954","+",471,17,0.00111729994328354,0.995970664824533
"YPL199C","NC_001148.4","172033","172755","-",723,3501,0.149897909427728,133.620270372335
"YPL198W","NC_001148.4;NC_001148.4;NC_001148.4","173152;173572;174073","173162;173665;174702","+;+;+",735,2447,0.1030595858129,91.8681906462483
"YNCP0003W","NC_001148.4","173827","173904","+",78,74,0.0293683048440457,26.1791565247317
"YPL196W","NC_001148.4","175043","175864","+",822,3016,0.113579847733808,101.246041529067
"YPL195W","NC_001148.4","176223","179021","+",2799,4089,0.0452226465222599,40.3118514349284
"YPL194W","NC_001148.4","179277","181115","+",1839,839,0.0141228385403644,12.5892182979255
"YPL193W","NC_001148.4","181403","182548","+",1146,1549,0.0418416269028263,37.2979818125458
"YPL192C","NC_001148.4","182655","183056","-",402,215,0.0165559524080491,14.7581166774153
"YPL191C","NC_001148.4","183597","184679","-",1083,1959,0.0559948056796669,49.9142456551129
"YPL190C","NC_001148.4","185317","187725","-",2409,3893,0.0500252613460438,44.5929431039059
"YPL189C-A","NC_001148.4","188307","188513","-",207,368,0.0550324991672207,49.0564374517495
"YPL189W","NC_001148.4","189154","190983","+",1830,262,0.00443192052719626,3.95065162265114
