"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment_SRR1166447.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YOL149W","NC_001147.6","44938","45633","+",696,2076,0.111319015423229,90.9187907560223
"YOL148C","NC_001147.6","45760","47574","-",1815,1752,0.0360253923509828,29.4234106959154
"YOL147C","NC_001147.6","47933","48643","-",711,2054,0.107815719497899,88.0575057547088
"YOL146W","NC_001147.6","48864","49448","+",585,1234,0.0787246141185845,64.2976107108347
"YOL145C","NC_001147.6","49555","52788","-",3234,4532,0.0522999330060454,42.7154933723784
"YOL144W","NC_001147.6","53098","54552","+",1455,1640,0.0420660856407347,34.3570918567143
"YOL143C","NC_001147.6","54595","55104","-",510,9825,0.718974735791987,587.216059303177
"YOL142W","NC_001147.6","55558","56280","+",723,2485,0.12827420824399,104.766789882118
"YOL141W","NC_001147.6","56452","58539","+",2088,312,0.00557667514644307,4.55469857351942
"YOL140W","NC_001147.6","58759","60030","+",1272,1923,0.0564213430500165,46.0816174436607
"YOL139C","NC_001147.6","60383","61024","-",642,13391,0.77844732196066,635.78975174046
"YOL138C","NC_001147.6","61325","65350","-",4026,1738,0.0161111762427504,13.1586562823871
"YOL137W","NC_001147.6","65621","67114","+",1494,1532,0.0382700839366964,31.256742079753
"YOL136C","NC_001147.6","67561","68754","-",1194,2609,0.0815494430334421,66.60476396812
"YOL135C","NC_001147.6","69376","70044","-",669,1173,0.0654369639381007,53.4450435927596
"YOL133W","NC_001147.6","70325","70690","+",366,1522,0.155197533173836,126.756170011349
"YOL132W","NC_001147.6","71300","72715","+",1416,818,0.0215596296975102,17.6086309584465
"YOL131W","NC_001147.6","73031","73357","+",327,142,0.0162065972145749,13.2365904910042
"YOL130W","NC_001147.6","74400","76979","+",2580,4430,0.064081883368832,52.338293894458
"YOL129W","NC_001147.6","77560","78114","+",555,6260,0.420952019162277,343.80872309219
"YOL128C","NC_001147.6","78352","79479","-",1128,1071,0.0354349331778591,28.9411585505196
"YOL127W","NC_001147.6;NC_001147.6","80348;80775","80360;81190","+;+",429,41018,3.56835813531321,2914.42396803118
"YOL126C","NC_001147.6","81787","82920","-",1134,8955,0.294716046429697,240.706643477844
"YOL125W","NC_001147.6","83834","85264","+",1431,2116,0.0551857915959253,45.0724920602235
"YOL124C","NC_001147.6","85456","86757","-",1302,2949,0.0845308109179294,69.0397690014099
"YOL123W","NC_001147.6","87844","89448","+",1605,5616,0.13058801165353,106.656567717853
"YOL122C","NC_001147.6","89692","91419","-",1728,4776,0.103150616250394,84.2473252172455
"YOL121C","NC_001147.6;NC_001147.6","92026;92831","92440;92850","-;-",435,18401,1.57871383645691,1289.40013002047
"YOL120C","NC_001147.6;NC_001147.6","93395;94291","93843;94402","-;-",561,29563,1.96669443573616,1606.27974658152
"YOL119C","NC_001147.6","94856","96361","-",1506,2181,0.0540482878236865,44.1434462268664
"YOL118C","NC_001147.6","96608","96916","-",309,304,0.0367169291195236,29.9882170456663
"YOL117W","NC_001147.6","97551","99488","+",1938,992,0.019103333009392,15.6024730367953
"YOL116W","NC_001147.6","99809","100957","+",1149,723,0.0234838617785643,19.1802299640453
"YOL115W","NC_001147.6","101475","103229","+",1755,1755,0.0373208259800421,30.4814442997069
"YOL114C","NC_001147.6","103317","103925","-",609,211,0.012930532482412,10.5608944946439
"YOL113W","NC_001147.6","104326","106293","+",1968,1453,0.0275544512952242,22.5048468330661
"YOL112W","NC_001147.6","106710","108188","+",1479,3445,0.0869305243416126,70.9997130578028
"YOL111C","NC_001147.6","108258","108896","-",639,2323,0.135674927623846,110.811259950265
"YOL110W","NC_001147.6","109176","109889","+",714,2163,0.11306014929248,92.3408459667591
"YOL109W","NC_001147.6","110297","110638","+",342,18603,2.03005650791439,1658.03014124985
"YNCO0001C","NC_001147.6","110962","111033","-",72,0,0,0
"YOL108C","NC_001147.6","111431","111886","-",456,1067,0.0873274590366336,71.3239058504107
"YOL107W","NC_001147.6","112102","113130","+",1029,318,0.0115335497197798,9.41992156200855
"YNCO0002W","NC_001147.6","113802","113874","+",73,0,0,0
"YOL105C","NC_001147.6","114138","115808","-",1671,991,0.0221334162454947,18.0772658892936
"YOL104C","NC_001147.6","116396","117454","-",1059,111,0.00391181462113756,3.19493892093245
"YOL103W-B","NC_001147.6","118000","123268","+",5269,6,4.24985682065387e-05,0.0347103180486319
"YOL103W-A","NC_001147.6","118000","119322","+",1323,0,0,0
"YOL103W","NC_001147.6","124001","125830","+",1830,2827,0.0576535382762727,47.0880016586183
"YOL102C","NC_001147.6","125997","126689","-",693,1867,0.100545428722566,82.1195620599607
"YOL101C","NC_001147.6","126982","127920","-",939,2610,0.103735203203312,84.7247812803355
"YOL100W","NC_001147.6","129237","132482","+",3246,3221,0.0370333889346012,30.2466827139113
"YOL098C","NC_001147.6","132725","135838","-",3114,2996,0.0359066135633289,29.3263992042138
"YNCO0003C","NC_001147.6","136088","136183","-",96,28,0.0108852409108456,8.89042125408118
"YOL097W-A","NC_001147.6","136220","136405","+",186,87,0.0174565153777616,14.2574497530887
"YOL097C","NC_001147.6","136527","137825","-",1299,4976,0.142962609758806,116.763407879401
"YOL096C","NC_001147.6","138107","139045","-",939,1623,0.0645066033712549,52.685180083519
"YOL095C","NC_001147.6","139227","141347","-",2121,821,0.0144462037386207,11.7988051721166
"YOL094C","NC_001147.6","141584","142555","-",972,1650,0.0633532539784665,51.7431924840704
"YOL093W","NC_001147.6","142815","143696","+",882,1609,0.0680830034035008,55.6061721975379
"YOL092W","NC_001147.6","144204","145130","+",927,3013,0.121302749382812,99.0729144282815
"YOL091W","NC_001147.6","145334","147163","+",1830,593,0.0120935791290519,9.87732047526021
"YOL090W","NC_001147.6","147382","150276","+",2895,2704,0.0348585538687509,28.4704060056675
"YOL089C","NC_001147.6","150398","153490","-",3093,1490,0.017978671422652,14.6839159413396
"YOL088C","NC_001147.6","153912","154745","-",834,1387,0.0620671290579357,50.6927616830857
"YOL087C","NC_001147.6","155287","158637","-",3351,4577,0.0509750583439727,41.6334140733389
"YOL086W-A","NC_001147.6","159173","159445","+",273,1227,0.167738657426783,136.999018885496
"YOL086C","NC_001147.6","159548","160594","-",1047,80917,2.88432595589978,2355.74692301756
"YOL085C","NC_001147.6","161673","162014","-",342,36,0.00392850799789917,3.20857308417967
"YOL084W","NC_001147.6","162356","165331","+",2976,1074,0.0134686045371523,11.0003599388055
"YOL083W","NC_001147.6","165714","166952","+",1239,3976,0.119764006534824,97.8161602386075
"YOL082W","NC_001147.6","168727","169974","+",1248,5347,0.159899404259043,130.596380344978
"YOL081W","NC_001147.6","171070","180309","+",9240,3921,0.0158371167389334,12.9348206817263
"YOL080C","NC_001147.6","180558","181427","-",870,936,0.0401520610543901,32.7938297293398
"YOL078W","NC_001147.6","181682","185212","+",3531,1805,0.0190779073616471,15.5817068708499
"YOL077W-A","NC_001147.6","185438","185644","+",207,9317,1.67979775679252,1371.95950019502
"YOL077C","NC_001147.6","185848","186723","-",876,4416,0.188137862474733,153.659883593043
"YOL076W","NC_001147.6","187024","189414","+",2391,1471,0.022960658727161,18.7529086427724
"YOL075C","NC_001147.6","189658","193542","-",3885,1499,0.0143999789302659,11.7610514814056
"YOL073C","NC_001147.6","193832","194800","-",969,1613,0.0621243470648172,50.7394939684492
"YOL072W","NC_001147.6","194970","196337","+",1368,1462,0.0398852687008929,32.5759295074353
"YOL071W","NC_001147.6","196507","196995","+",489,2088,0.159357637313554,130.153897132491
"YOL070C","NC_001147.6","197220","198725","-",1506,2376,0.0588806656896282,48.0902467836013
"YOL069W","NC_001147.6","198942","200297","+",1356,751,0.020669572500746,16.8816848592035
"YOL068C","NC_001147.6","200368","201879","-",1512,3137,0.0774308406742011,63.2409330477385
"YOL067C","NC_001147.6","201985","202518","-",534,739,0.0516481093618935,42.1831223548378
"YOL066C","NC_001147.6","202696","204471","-",1776,2009,0.0422170829920634,34.480417566504
"YOL065C","NC_001147.6","204731","205885","-",1155,1510,0.0487917292033451,39.8501999069761
"YOL064C","NC_001147.6","206103","207176","-",1074,2882,0.100147691317022,81.7947136608522
"YOL063C","NC_001147.6","207392","210265","-",2874,1835,0.0238287110902496,19.4618824947676
"YOL062C","NC_001147.6","210520","211995","-",1476,3430,0.0867279357124284,70.8342506422728
"YOL061W","NC_001147.6","212244","213734","+",1491,5430,0.135916891396129,111.008881654868
"YOL060C","NC_001147.6","214017","216137","-",2121,3694,0.064999118892162,53.0874376440911
"YOL059W","NC_001147.6","217126","218448","+",1323,5643,0.159184747547526,130.012690992627
"YOL058W","NC_001147.6","219211","220473","+",1263,11166,0.329948014958947,269.482032502397
"YOL057W","NC_001147.6","220767","222902","+",2136,3586,0.062655656350389,51.1734359825604
"YOL056W","NC_001147.6","223268","224179","+",912,1386,0.0567178342196692,46.323773902844
"YOL055C","NC_001147.6","224420","226075","-",1656,5869,0.13226807226864,108.028741905181
"YNCO0004C","NC_001147.6","226611","226681","-",71,1,0.000525645436338621,0.42931611689728
"YNCO0005W","NC_001147.6","228331","228404","+",74,2,0.00100867097243357,0.823822818910997
"YOL054W","NC_001147.6","228614","229834","+",1221,1812,0.055385206122716,45.2353620565675
"YOL053W","NC_001147.6","230085","231272","+",1188,2520,0.0791653884425135,64.6576091205904
"YOL052C-A","NC_001147.6","231570","231755","-",186,27275,5.47271789572929,4469.79243695971
"YOL052C","NC_001147.6","232446","233636","-",1191,1825,0.0571876636553961,46.7075028102142
"YNCO0006W","NC_001147.6","234346","234546","+",201,35,0.00649865129005708,5.307714181541
"YOL051W","NC_001147.6","234940","238185","+",3246,7893,0.0907496239865903,74.1189278674019
"YOL049W","NC_001147.6","238619","240094","+",1476,2669,0.0674859651359975,55.1185466368006
"YOL048C","NC_001147.6;NC_001147.6","240204;241026","240947;241310","-;-",1029,1071,0.0388441249996356,31.7255848833684
"YOL047C","NC_001147.6;NC_001147.6","241614;242505","242441;242747","-;-",1071,988,0.0344285490833628,28.1192035183104
"YOL045W","NC_001147.6","243497","246802","+",3306,2300,0.0259642769976094,21.2060864759001
"YOL044W","NC_001147.6","247150","248301","+",1152,1216,0.0393942052011555,32.1748578719128
"YOL043C","NC_001147.6","248392","249534","-",1143,1746,0.0570097656703005,46.5622062530956
"YOL042W","NC_001147.6","249825","250916","+",1092,1529,0.0522559916881725,42.6796047016958
"YOL041C","NC_001147.6","251267","252646","-",1380,4294,0.116127265766885,94.8458853789431
"YOL040C","NC_001147.6","253149","253577","-",429,32013,2.78496876946174,2274.5978470082
"YOL039W","NC_001147.6","254297","254617","+",321,17195,1.99916387142313,1632.79886209801
"YOL038C-A","NC_001147.6","254926","255021","-",96,168,0.0653114454650737,53.3425275244871
"YOL038W","NC_001147.6","255337","256101","+",765,8312,0.405504190256353,331.191849698253
"YOL036W","NC_001147.6","256745","259030","+",2286,4213,0.068780682350795,56.1759951157765
"YNCO0007W","NC_001147.6","259489","259578","+",90,38,0.0157576820804622,12.8699431487651
"YOL034W","NC_001147.6","259923","263204","+",3282,1965,0.022344735847283,18.2498592470823
"YOL033W","NC_001147.6","263475","265085","+",1611,1028,0.0238149032324539,19.4506050528235
"YOL032W","NC_001147.6","265429","266169","+",741,1018,0.0512720659212994,41.8759923037809
"YOL031C","NC_001147.6","266264","267529","-",1266,2368,0.0698070425914216,57.0142654831801
"YOL030W","NC_001147.6","268187","269641","+",1455,7826,0.200737308673409,163.95036638454
"YOL029C","NC_001147.6","269815","270420","-",606,571,0.0351653327303697,28.7209648434532
"YOL028C","NC_001147.6","270633","271370","-",738,621,0.031404109666133,25.6490202034119
"YOL027C","NC_001147.6","272003","273724","-",1722,5906,0.12800046355292,104.543211401898
"YOL026C","NC_001147.6","274012","274353","-",342,2939,0.320719027939601,261.944341511224
"YNCO0008W","NC_001147.6;NC_001147.6","274673;274729","274709;274773","+;+",82,0,0,0
"YOL025W","NC_001147.6","274957","276939","+",1983,1262,0.0237513274769607,19.3986801342562
"YOL024W","NC_001147.6","277086","277604","+",519,97,0.00697518327565334,5.69691733539801
"YOL023W","NC_001147.6","278056","280086","+",2031,2130,0.0391400095211667,31.9672458682303
"YOL022C","NC_001147.6","280272","281498","-",1227,2045,0.0622013766334035,50.8024071661782
"YNCO0009W","NC_001147.6","282164","282234","+",71,0,0,0
"YOL021C","NC_001147.6","282421","285426","-",3006,3886,0.0482464170853106,39.4048212071394
"YOL020W","NC_001147.6","286172","287950","+",1779,5332,0.111857585230795,91.3586627352654
"YNCO0010W","NC_001147.6;NC_001147.6","288192;288245","288230;288280","+;+",75,1,0.000497611013067228,0.406419257329425
"YOL019W-A","NC_001147.6","288420","288572","+",153,1,0.000243926967189818,0.199225126141875
"YOL019W","NC_001147.6","288898","290553","+",1656,3176,0.0715766565897426,58.4595815796311
"YOL018C","NC_001147.6","290881","292074","-",1194,2150,0.0672024923426219,54.8870228177302
"YOL017W","NC_001147.6","292529","294673","+",2145,1648,0.0286735297040137,23.4188439188424
"YOL016C","NC_001147.6","294777","296120","-",1344,5032,0.139730949651467,114.12397895545
"YOL015W","NC_001147.6","297078","298838","+",1761,842,0.0178444835179985,14.5743191938405
"YOL014W","NC_001147.6","299693","300067","+",375,435,0.0432921581368488,35.35847538766
"YNCO0011W","NC_001147.6;NC_001147.6","301097;301163","301132;301198","+;+",72,17,0.00881186168973216,7.19700768187524
"YOL013C","NC_001147.6","301380","303035","-",1656,2124,0.0478680159309235,39.0957655148415
"YOL012C","NC_001147.6","303579","303983","-",405,3360,0.309624630352942,252.88309344942
"YOL011W","NC_001147.6","305349","307409","+",2061,2668,0.0483124520692636,39.4587546781262
"YOL010W","NC_001147.6","307938","309041","+",1104,3128,0.105742340276786,86.3640921825029
"YOL009C","NC_001147.6","309324","310139","-",816,874,0.0399735317482314,32.6480175464998
"YOL008W","NC_001147.6","310312","310935","+",624,556,0.0332538128924734,27.1597484465337
"YOL007C","NC_001147.6","311342","312367","-",1026,1083,0.0393942052011555,32.1748578719128
"YOL006C","NC_001147.6","313078","315387","-",2310,3866,0.0624598758609709,51.0135340531026
"YOL005C","NC_001147.6","315813","316175","-",363,2985,0.306894395455718,250.653198993458
"YOL004W","NC_001147.6","316938","321548","+",4611,4473,0.0362038721771261,29.569182466404
"YOL003C","NC_001147.6","321858","322994","-",1137,841,0.027604938125959,22.5460814916917
"YOL002C","NC_001147.6","323411","324364","-",954,4617,0.180618714412845,147.51868797877
"YOL001W","NC_001147.6","325249","326130","+",882,710,0.0300428417753173,24.5372170666575
"YOR001W","NC_001147.6","326832","329033","+",2202,2834,0.0480323437000178,39.2299787217844
"YOR002W","NC_001147.6","329417","331051","+",1635,2343,0.053481770808097,43.6807486203139
"YOR003W","NC_001147.6","331455","332891","+",1437,899,0.023348241166359,19.0694630657178
"YOR004W","NC_001147.6","333592","334356","+",765,1645,0.08025197220545,65.5450665006769
"YOR005C","NC_001147.6","334509","337343","-",2835,1381,0.0181799155832233,14.8482802743899
"YOR006C","NC_001147.6","337680","338621","-",942,2097,0.0830804374523867,67.8551896990291
"YOR007C","NC_001147.6","338938","339978","-",1041,12823,0.459716572086532,375.469318208589
"YNCO0012C","NC_001147.6","340299","340371","-",73,2,0.00102248838301485,0.835108063005669
"YOR008C","NC_001147.6","341278","342414","-",1137,4350,0.142784162720478,116.617662888061
"YOR008C-A","NC_001147.6","342857","343081","-",225,13,0.00215631438995799,1.76115011509418
"YOR009W","NC_001147.6","344335","345798","+",1464,30254,0.771246085519258,629.90820754326
"YOR010C","NC_001147.6","346195","346950","-",756,14725,0.726916881687989,593.702734541249
"YOR011W","NC_001147.6","349679","353863","+",4185,16581,0.147865380065729,120.767700820416
"YNCO0013C","NC_001147.6","354041","354113","-",73,2,0.00102248838301485,0.835108063005669
"YOR011W-A","NC_001147.6","355652","355858","+",207,227,0.0409267028863263,33.4265113818042
"YOR012W","NC_001147.6","356543","356956","+",414,883,0.079599732706225,65.0123558372976
"YOR014W","NC_001147.6","357674","359947","+",2274,4407,0.0723275638056489,59.0728782008832
"YOR015W","NC_001147.6","359993","360352","+",360,799,0.0828314998834823,67.6518722096273
"YOR016C","NC_001147.6","360461","361084","-",624,2181,0.130443463882166,106.538509643687
"YOR017W","NC_001147.6","361412","363814","+",2403,1706,0.0264957674248655,21.6401764358302
"YOR018W","NC_001147.6","364369","366882","+",2514,1613,0.0239453032242673,19.5571080570514
"YOR019W","NC_001147.6","368127","370319","+",2193,1364,0.0232127709242031,18.9588189807571
"YOR020C","NC_001147.6","370524","370844","-",321,10171,1.182523741567,965.81548277981
"YOR020W-A","NC_001147.6","371685","371957","+",273,3698,0.505539979758958,412.895168572587
"YOR021C","NC_001147.6","372798","373439","-",642,2783,0.161781711374544,132.133737517265
"YOR022C","NC_001147.6","373710","375857","-",2148,948,0.0164712025275046,13.4527044674684
"YOR023C","NC_001147.6","376012","377712","-",1701,3218,0.070604596122149,57.665660056706
"YOR025W","NC_001147.6","378219","379562","+",1344,2068,0.0574251994990529,46.9015080444895
"YOR026W","NC_001147.6","379781","380806","+",1026,1621,0.0589639950425421,48.1583052727338
"YOR027W","NC_001147.6","381053","382822","+",1770,7838,0.16526589493309,134.97941266729
"YOR028C","NC_001147.6","383533","384420","-",888,807,0.0339165614480788,27.7010422858823
"YOR029W","NC_001147.6","384600","384935","+",336,38,0.00422080770012381,3.44730620056209
"YOR030W","NC_001147.6","386825","388684","+",1860,1696,0.034030172506533,27.7938330818833
"YOR031W","NC_001147.6","389213","389422","+",210,5003,0.889124249419765,726.184123006827
"YOR032C","NC_001147.6","389771","391075","-",1305,3192,0.0912858823971604,74.5569120342256
"YOR032W-A","NC_001147.6","392176","392376","+",201,36,0.00668432704120157,5.45936315815646
"YOR033C","NC_001147.6","392416","394524","-",2109,1723,0.0304901769386498,24.9025739821693
"YOR034C","NC_001147.6","394837","397086","-",2250,2555,0.0423798712795589,34.6133734158894
"YOR034C-A","NC_001147.6","397426","397668","-",243,88,0.0135153608487395,11.038547729935
"YOR035C","NC_001147.6","397735","400104","-",2370,1864,0.0293527508973833,23.973591634875
"YOR036W","NC_001147.6","400348","401214","+",867,3560,0.153243529975721,125.160255717366
"YOR037W","NC_001147.6","401555","402655","+",1101,1185,0.0401681914499091,32.8070040827908
"YOR038C","NC_001147.6","402761","405388","-",2628,1352,0.0192000596366122,15.6814736275509
"YOR039W","NC_001147.6","405768","406544","+",777,2113,0.101491512607244,82.8922674456637
"YOR040W","NC_001147.6","407064","407921","+",858,2722,0.118400102934353,96.7022044100259
"YNCO0014C","NC_001147.6","407948","408134","-",187,497,0.099189574930914,81.012180839328
"YOR042W","NC_001147.6","408425","409660","+",1236,5408,0.163293711084197,133.368649492569
"YNCO0015C","NC_001147.6","409765","409864","-",100,118,0.0440385746564497,35.9681042736541
"YOR043W","NC_001147.6","410870","412330","+",1461,5274,0.134722817398181,110.033632605513
"YOR044W","NC_001147.6","413007","413480","+",474,1238,0.0974750686989285,79.6118735085172
"YOR045W","NC_001147.6","413852","414037","+",186,2660,0.533727941435011,435.917429232368
"YOR046C","NC_001147.6","414459","415907","-",1449,4951,0.127519261164381,104.150193739026
"YOR047C","NC_001147.6","416347","417681","-",1335,1058,0.0295771040351195,24.1568300142996
"YOR048C","NC_001147.6","418630","421650","-",3021,3661,0.0452272571707825,36.9389498779301
"YOR049C","NC_001147.6","422668","423732","-",1065,1195,0.0418764197616435,34.2021839794833
"YOR051C","NC_001147.6","424846","426084","-",1239,3403,0.102504254084006,83.7194148118665
"YOR052C","NC_001147.6","426772","427224","-",453,2997,0.246910630159351,201.662005664948
"YOR054C","NC_001147.6","427833","429857","-",2025,4563,0.0840962612083615,68.6848544886729
"YOR056C","NC_001147.6","430247","431626","-",1380,3793,0.102578183291521,83.7797958179625
"YOR057W","NC_001147.6","432186","433373","+",1188,2075,0.0651857861183395,53.2398963988988
"YOR058C","NC_001147.6","433688","436345","-",2658,1752,0.0245997317972286,20.0916066264434
"YNCO0016W","NC_001147.6;NC_001147.6","438643;438703","438679;438738","+;+",73,4,0.0020449767660297,1.67021612601134
"YOR059C","NC_001147.6","438906","440258","-",1353,2109,0.0581741478136798,47.5132047509844
"YOR060C","NC_001147.6","440390","441163","-",774,639,0.0308113795881743,25.1649133171999
"YOR061W","NC_001147.6","441534","442553","+",1020,3948,0.14445354996981,117.981119701218
"YOR062C","NC_001147.6","442725","443531","-",807,2213,0.102343231590871,83.5879011589236
"YOR063W","NC_001147.6","444686","445849","+",1164,82699,2.65154208567311,2165.62281970916
"YOR064C","NC_001147.6","446079","446738","-",660,1575,0.0890610619978277,72.7398102606642
"YOR065W","NC_001147.6","447439","448368","+",930,3653,0.146594599252789,119.729802179386
"YOR066W","NC_001147.6","449436","451325","+",1890,2097,0.0414083450159515,33.8198881991986
"YOR067C","NC_001147.6","451729","453462","-",1734,2019,0.0434548717726096,35.4913702659217
"YOR069W","NC_001147.6","453768","455795","+",2028,2497,0.0459517270572806,37.5306540514636
"YOR068C","NC_001147.6","453869","454213","-",345,0,0,0
"YOR070C","NC_001147.6","455907","457820","-",1914,2631,0.0513015115744466,41.9000417724811
"YOR071C","NC_001147.6","459480","461276","-",1797,7782,0.161619737215742,132.001446600066
"YOR072W","NC_001147.6","461502","461816","+",315,102,0.0120848388887755,9.87018196371462
"YNCO0017W","NC_001147.6;NC_001147.6","464450;464516","464485;464551","+;+",72,0,0,0
"YOR072W-B","NC_001147.6","464469","464630","+",162,1,0.000230375469012605,0.188157063578438
"YOR073W","NC_001147.6","464771","466543","+",1773,837,0.0176184609956544,14.3897173597601
"YOR074C","NC_001147.6","466675","467589","-",915,2203,0.0898554968677953,73.3886576964528
"YOR075W","NC_001147.6","468212","469252","+",1041,1712,0.0613768050699636,50.1289458608052
"YOR076C","NC_001147.6","469377","471620","-",2244,1278,0.0212549089137673,17.3597530369988
"YOR077W","NC_001147.6","471899","472597","+",699,491,0.0262153441433486,21.4111432777626
"YOR078W","NC_001147.6","472725","473369","+",645,3551,0.205467059000201,167.81334683451
"YOR079C","NC_001147.6","473475","474416","-",942,1053,0.041718502926735,34.0732068445768
"YOR080W","NC_001147.6","474594","476792","+",2199,1056,0.0179221428990107,14.6377467851253
"YOR081C","NC_001147.6","476939","479188","-",2250,1970,0.032676456524748,26.6881978979656
"YOR083W","NC_001147.6","479533","480420","+",888,987,0.0414815937413306,33.8797134277148
"YOR084W","NC_001147.6","480587","481750","+",1164,1642,0.0526467321814683,42.9987384365281
"YOR085W","NC_001147.6","482033","483085","+",1053,2789,0.0988487973963318,80.733853895425
"YOR086C","NC_001147.6","483219","486779","-",3561,7296,0.0764652475008107,62.4522936283801
"YNCO0018W","NC_001147.6","487439","487512","+",74,1,0.000504335486216785,0.411911409455499
"YOR087W","NC_001147.6","487707","489734","+",2028,1371,0.0252302033622474,20.6065385280563
"YOR089C","NC_001147.6","490196","490828","-",633,4731,0.278933377111499,227.816292230511
"YOR090C","NC_001147.6","491123","492841","-",1719,2134,0.0463307985115822,37.8402572051044
"YOR091W","NC_001147.6","493433","494470","+",1038,3212,0.11548602413092,94.322157120095
"YOR092W","NC_001147.6","495127","496968","+",1842,13138,0.266189474335393,217.407825846661
"YOR093C","NC_001147.6","497506","502452","-",4947,1821,0.0137378662036904,11.2202769496192
"YOR094W","NC_001147.6","502795","503346","+",552,1044,0.0705850404405144,57.6496881320544
"YOR095C","NC_001147.6","503552","504328","-",777,1578,0.0757944187857225,61.9044003924549
"YOR096W","NC_001147.6;NC_001147.6","505794;506339","505937;506767","+;+",573,24136,1.5720339543705,1283.94439723861
"YOR097C","NC_001147.6","506978","507505","-",528,1174,0.0829822910995633,67.7750295603332
"YOR098C","NC_001147.6","507948","511178","-",3231,3146,0.0363390029505455,29.6795492933698
"YOR099W","NC_001147.6","511825","513006","+",1182,7952,0.251078856339505,205.066366388553
"YOR100C","NC_001147.6","513295","514278","-",984,1049,0.0397861244441709,32.4949543398298
"YOR101W","NC_001147.6","515244","516173","+",930,2993,0.120108851783082,98.0978094505621
"YOR103C","NC_001147.6","516449","516841","-",393,2565,0.243582490175084,198.943777681293
"YOR104W","NC_001147.6","517642","518490","+",849,1044,0.0458927471415359,37.4824827431025
"YOR105W","NC_001147.6","518195","518521","+",327,73,0.00833156053988707,6.80472609748809
"YOR106W","NC_001147.6","519121","519972","+",852,1592,0.0697356278875904,56.9559381750392
"YOR107W","NC_001147.6","521353","522282","+",930,1129,0.0453066801413629,37.003817864913
"YOR108W","NC_001147.6","523027","524841","+",1815,2500,0.0514060963912425,41.9854604679158
"YOR109W","NC_001147.6","525278","528601","+",3324,2648,0.0297309107085293,24.2824502122816
"YOR110W","NC_001147.6","528941","530248","+",1308,1501,0.0428276451040085,34.9790886038685
"YOR111W","NC_001147.6","530429","531127","+",699,781,0.0416989486272001,34.0572360487426
"YOR112W","NC_001147.6","531508","533793","+",2286,1437,0.0234602042577955,19.1609078996845
"YOR113W","NC_001147.6","534075","536819","+",2745,2862,0.038911549710339,31.7806534010059
"YOR114W","NC_001147.6","537570","538454","+",885,447,0.018850179901784,15.3957125445977
"YOR115C","NC_001147.6","538659","539465","-",807,1925,0.0890242751072875,72.7097649032662
"YOR116C","NC_001147.6","539763","544145","-",4383,4219,0.0359243816586351,29.3409111340323
"YOR117W","NC_001147.6","545029","546333","+",1305,6180,0.176737704641119,144.348908637692
"YOR118W","NC_001147.6","546857","548560","+",1704,2737,0.0599454816357836,48.9599254978273
"YOR119C","NC_001147.6","548792","550246","-",1455,1954,0.0501202020378022,40.9352179804999
"YOR120W","NC_001147.6","551114","552052","+",939,3233,0.128496517990922,104.948359340737
"YOR122C","NC_001147.6;NC_001147.6","552298;552875","552665;552887","-;-",381,14766,1.44640240530525,1181.33597514297
"YOR123C","NC_001147.6","553176","554570","-",1395,5324,0.142434464170426,116.332049786122
"YOR124C","NC_001147.6","554824","558642","-",3819,3255,0.0318091878934373,25.9798641517533
"YOR125C","NC_001147.6","559030","559731","-",702,2073,0.110208080137646,90.0114444918695
"YOR126C","NC_001147.6","559961","560677","-",717,1894,0.0985852781118546,80.5186269227962
"YOR127W","NC_001147.6","561170","564193","+",3024,3166,0.0390733250836023,31.9127819619286
"YOR128C","NC_001147.6","564476","566191","-",1716,7488,0.162854513367456,133.009938762357
"YOR129C","NC_001147.6","566877","569558","-",2682,1068,0.0148615369674441,12.1380247994359
"YOR130C","NC_001147.6","569929","570807","-",879,1246,0.0529030138465671,43.2080541495276
"YNCO0019W","NC_001147.6","571958","572029","+",72,3,0.00155503441583509,1.27006017915445
"YOR131C","NC_001147.6","572182","572838","-",657,1396,0.0792996545938185,64.7672697753285
"YOR132W","NC_001147.6","573175","574830","+",1656,2469,0.055643188010099,45.4460664106137
"YOR133W","NC_001147.6","575098","577626","+",2529,2287,0.0337495962895833,27.5646750151956
"YOR134W","NC_001147.6","578564","579793","+",1230,543,0.0164757792741161,13.4564424835291
"YOR136W","NC_001147.6","580250","581359","+",1110,9544,0.320891858696866,262.085499456219
"YOR137C","NC_001147.6","581813","583681","-",1869,1681,0.0335667782089089,27.4153600148782
"YOR138C","NC_001147.6","584309","586324","-",2016,4153,0.0768816420114657,62.7923800479577
"YOR140W","NC_001147.6","586981","589281","+",2301,1560,0.0253022549017234,20.665385965903
"YOR141C","NC_001147.6","589942","592587","-",2646,3181,0.0448667979752509,36.644548116919
"YOR142W","NC_001147.6","593057","594046","+",990,5678,0.214048131226948,174.821859327006
"YNCO0020C","NC_001147.6","594354","594425","-",72,3,0.00155503441583509,1.27006017915445
"YOR142W-B","NC_001147.6","595112","600380","+",5269,3,2.12492841032694e-05,0.0173551590243159
"YOR142W-A","NC_001147.6","595112","596434","+",1323,0,0,0
"YOR143C","NC_001147.6","601383","602342","-",960,1129,0.0438908463869453,35.8474485566345
